ID	Age	Year	Birth	Island
Lr172L	11	2007	YES	Lovushki
Lr172L	11	2007	YES	Lovushki
Lr172L	11	2007	YES	Lovushki
Lr172L	9	2005	YES	Lovushki
Lr172L	6	2002	NO	Antsiferov
Lr172L	8	2004	YES	Lovushki
Lr172L	6	2002	NO	Antsiferov
Lr172L	6	2002	NO	Antsiferov
Lr172L	6	2002	NO	Antsiferov
Lr172L	10	2006	NO	Antsiferov
Lr172L	10	2006	NO	Antsiferov
Lr172L	10	2006	NO	Antsiferov
Lr172L	10	2006	NO	Antsiferov
Lr172L	6	2002	YES	Lovushki
Lr172L	6	2002	YES	Lovushki
Lr172L	6	2002	YES	Lovushki
Lr172L	6	2002	YES	Lovushki
Lr172L	6	2002	YES	Lovushki
Lr172L	8	2004	YES	Lovushki
Lr172L	8	2004	YES	Lovushki
Lr172L	8	2004	YES	Lovushki
Lr172L	8	2004	YES	Lovushki
Lr172L	10	2006	NO	Antsiferov
Lr172L	6	2002	NO	Antsiferov
Lr177L	8	2004	YES	Lovushki
Lr177L	9	2005	YES	Lovushki
Lr177L	8	2004	YES	Lovushki
Lr177L	9	2005	YES	Lovushki
Lr202L	8	2005	NO	Raykoke
Lr202L	7	2004	YES	Raykoke
Lr202L	7	2004	YES	Raykoke
Lr202L	7	2004	YES	Raykoke
Lr202L	10	2007	YES	Raykoke
Lr202L	7	2004	YES	Raykoke
Lr202L	5	2002	YES	Raykoke
Lr202L	7	2004	YES	Raykoke
Lr202L	8	2005	NO	Raykoke
Lr202L	8	2005	NO	Raykoke
Lr202L	8	2005	NO	Raykoke
Lr202L	8	2005	NO	Raykoke
Lr202L	9	2006	YES	Raykoke
Lr202L	9	2006	YES	Raykoke
Lr202L	9	2006	YES	Raykoke
Lr202L	9	2006	YES	Raykoke
Lr202L	9	2006	YES	Raykoke
Lr202L	10	2007	YES	Raykoke
Lr202L	10	2007	YES	Raykoke
Lr202L	10	2007	YES	Raykoke
Lr202L	10	2007	NO	Lovushki
Lr202L	5	2002	YES	Raykoke
Lr202L	10	2007	YES	Raykoke
Lr202L	9	2006	NO	Antsiferov
Lr202L	10	2007	NO	Lovushki
Lr202L	9	2006	NO	Antsiferov
Lr202L	9	2006	NO	Antsiferov
Lr202L	7	2004	NO	Lovushki
Lr202L	7	2004	NO	Lovushki
Lr202L	7	2004	NO	Lovushki
Lr202L	7	2004	NO	Lovushki
Lr202L	7	2004	NO	Lovushki
Lr202L	9	2006	NO	Lovushki
Lr202L	9	2006	NO	Lovushki
Lr202L	5	2002	YES	Raykoke
Lr202L	9	2006	NO	Lovushki
Lr202L	9	2006	NO	Lovushki
Lr202L	10	2007	NO	Lovushki
Lr202L	5	2002	YES	Raykoke
Lr202L	10	2007	NO	Lovushki
Lr202L	9	2006	NO	Antsiferov
Lr202L	9	2006	NO	Antsiferov
Lr202L	10	2007	NO	Lovushki
Lr202L	5	2002	YES	Raykoke
Lr202L	9	2006	NO	Lovushki
Lr209L	7	2004	YES	Lovushki
Lr209L	8	2005	YES	Lovushki
Lr209L	10	2007	YES	Lovushki
Lr209L	10	2007	YES	Lovushki
Lr209L	10	2007	YES	Lovushki
Lr209L	8	2005	YES	Lovushki
Lr209L	8	2005	YES	Lovushki
Lr209L	8	2005	YES	Lovushki
Lr209L	8	2005	YES	Lovushki
Lr209L	7	2004	YES	Lovushki
Lr209L	7	2004	YES	Lovushki
Lr209L	7	2004	YES	Lovushki
Lr209L	7	2004	YES	Lovushki
Lr209L	10	2007	YES	Lovushki
Lr209L	7	2004	NO	Antsiferov
Lr209L	5	2002	YES	Lovushki
Lr209L	10	2007	YES	Lovushki
Lr209L	7	2004	NO	Antsiferov
Lr209L	7	2004	NO	Antsiferov
Lr209L	7	2004	NO	Antsiferov
Lr209L	7	2004	NO	Antsiferov
Lr209L	9	2006	NO	Antsiferov
Lr209L	9	2006	NO	Antsiferov
Lr209L	9	2006	NO	Antsiferov
Lr209L	9	2006	NO	Antsiferov
Lr209L	5	2002	YES	Lovushki
Lr209L	5	2002	YES	Lovushki
Lr209L	5	2002	YES	Lovushki
Lr209L	5	2002	YES	Lovushki
Lr209L	9	2006	NO	Antsiferov
Lr218L	10	2007	NO	Raykoke
Lr221L	5	2002	NO	Lovushki
Lr222L	5	2002	YES	Lovushki
Lr222L	5	2002	NO	Raykoke
Lr242L	6	2003	NO	Antsiferov
Lr242L	7	2004	NO	Lovushki
Lr242L	6	2003	YES	Lovushki
Lr242L	5	2002	NO	Lovushki
Lr261L	5	2002	NO	Lovushki
Lr265L	9	2006	YES	Lovushki
Lr265L	7	2004	YES	Lovushki
Lr265L	7	2004	YES	Lovushki
Lr265L	10	2007	YES	Lovushki
Lr265L	8	2005	YES	Lovushki
Lr265L	7	2004	YES	Lovushki
Lr265L	8	2005	YES	Lovushki
Lr265L	8	2005	YES	Lovushki
Lr265L	7	2004	YES	Lovushki
Lr265L	9	2006	YES	Lovushki
Lr265L	9	2006	YES	Lovushki
Lr265L	9	2006	YES	Lovushki
Lr265L	9	2006	YES	Lovushki
Lr265L	10	2007	YES	Lovushki
Lr265L	10	2007	YES	Lovushki
Lr265L	10	2007	YES	Lovushki
Lr265L	8	2005	YES	Lovushki
Lr265L	7	2004	YES	Lovushki
Lr265L	10	2007	YES	Lovushki
Lr265L	7	2004	NO	Antsiferov
Lr265L	6	2003	NO	Antsiferov
Lr265L	6	2003	NO	Antsiferov
Lr265L	6	2003	NO	Antsiferov
Lr265L	6	2003	NO	Antsiferov
Lr265L	6	2003	YES	Lovushki
Lr265L	7	2004	NO	Antsiferov
Lr265L	7	2004	NO	Antsiferov
Lr265L	7	2004	NO	Antsiferov
Lr265L	5	2002	NO	Lovushki
Lr265L	6	2003	YES	Lovushki
Lr265L	7	2004	NO	Antsiferov
Lr265L	6	2003	YES	Lovushki
Lr265L	8	2005	YES	Lovushki
Lr265L	6	2003	YES	Lovushki
Lr265L	6	2003	YES	Lovushki
Lr265L	5	2002	NO	Lovushki
Lr265L	5	2002	NO	Lovushki
Lr265L	5	2002	NO	Lovushki
Lr265L	6	2003	NO	Antsiferov
Lr265L	5	2002	NO	Lovushki
Lr278L	5	2002	NO	Lovushki
Lr278L	8	2005	NO	Chirpoev
Lr278L	6	2003	NO	Chirpoev
Lr278L	8	2005	NO	Raykoke
Lr278L	9	2006	NO	Raykoke
Lr278L	10	2007	NO	Raykoke
Lr286L	5	2002	YES	Lovushki
Lr286L	5	2002	YES	Lovushki
Lr286L	6	2003	YES	Lovushki
Lr286L	6	2003	YES	Lovushki
Lr300L	9	2006	YES	Lovushki
Lr300L	10	2007	YES	Lovushki
Lr300L	10	2007	YES	Lovushki
Lr300L	10	2007	YES	Lovushki
Lr300L	10	2007	YES	Lovushki
Lr300L	9	2006	YES	Lovushki
Lr300L	10	2007	YES	Lovushki
Lr300L	9	2006	YES	Lovushki
Lr300L	9	2006	YES	Lovushki
Lr300L	9	2006	YES	Lovushki
Lr300L	10	2007	YES	Lovushki
Lr300L	8	2005	NO	Lovushki
Lr300L	7	2004	YES	Raykoke
Lr300L	7	2004	YES	Raykoke
Lr300L	7	2004	YES	Raykoke
Lr300L	7	2004	YES	Raykoke
Lr300L	7	2004	YES	Raykoke
Lr300L	7	2004	YES	Raykoke
Lr300L	6	2003	YES	Lovushki
Lr300L	5	2002	YES	Lovushki
Lr300L	5	2002	YES	Lovushki
Lr300L	5	2002	YES	Lovushki
Lr300L	5	2002	YES	Lovushki
Lr300L	5	2002	YES	Lovushki
Lr300L	5	2002	YES	Lovushki
Lr300L	6	2003	YES	Lovushki
Lr300L	6	2003	YES	Lovushki
Lr300L	8	2005	NO	Lovushki
Lr300L	6	2003	YES	Lovushki
Lr300L	9	2006	YES	Lovushki
Lr300L	6	2003	YES	Lovushki
Lr300L	7	2004	NO	Lovushki
Lr300L	7	2004	NO	Lovushki
Lr300L	7	2004	NO	Lovushki
Lr300L	7	2004	NO	Lovushki
Lr300L	7	2004	NO	Lovushki
Lr300L	7	2004	NO	Lovushki
Lr300L	8	2005	NO	Lovushki
Lr300L	8	2005	NO	Lovushki
Lr300L	8	2005	NO	Lovushki
Lr300L	8	2005	NO	Lovushki
Lr300L	6	2003	YES	Lovushki
Lr302L	5	2004	NO	Lovushki
Lr303L	6	2005	YES	Lovushki
Lr303L	7	2006	NO	Raykoke
Lr303L	7	2006	NO	Raykoke
Lr303L	8	2007	YES	Lovushki
Lr303L	8	2007	YES	Lovushki
Lr303L	8	2007	YES	Lovushki
Lr303L	7	2006	YES	Lovushki
Lr303L	7	2006	YES	Lovushki
Lr303L	7	2006	YES	Lovushki
Lr303L	6	2005	YES	Lovushki
Lr303L	7	2006	NO	Raykoke
Lr303L	6	2005	YES	Lovushki
Lr308L	4	2003	NO	Lovushki
Lr311L	4	2003	NO	Lovushki
Lr317L	7	2006	YES	Lovushki
Lr317L	4	2003	NO	Raykoke
Lr317L	4	2003	NO	Raykoke
Lr317L	4	2003	NO	Raykoke
Lr317L	8	2007	YES	Lovushki
Lr317L	8	2007	YES	Lovushki
Lr317L	8	2007	YES	Lovushki
Lr317L	7	2006	YES	Lovushki
Lr317L	6	2005	YES	Lovushki
Lr317L	6	2005	YES	Lovushki
Lr317L	6	2005	YES	Lovushki
Lr317L	4	2003	NO	Lovushki
Lr317L	4	2003	NO	Lovushki
Lr317L	4	2003	NO	Lovushki
Lr317L	7	2006	YES	Lovushki
Lr324L	7	2006	YES	Lovushki
Lr324L	5	2004	NO	Raykoke
Lr324L	4	2003	NO	Raykoke
Lr324L	5	2004	NO	Lovushki
Lr324L	4	2003	NO	Lovushki
Lr324L	6	2005	NO	Lovushki
Lr324L	6	2005	NO	Raykoke
Lr331L	6	2005	YES	Lovushki
Lr331L	7	2006	NO	Lovushki
Lr331L	5	2004	NO	Lovushki
Lr331L	7	2006	NO	Raykoke
Lr334L	7	2006	NO	Antsiferov
Lr334L	8	2007	NO	Antsiferov
Lr334L	8	2007	NO	Antsiferov
Lr334L	8	2007	NO	Antsiferov
Lr334L	4	2003	NO	Antsiferov
Lr334L	7	2006	NO	Antsiferov
Lr334L	6	2005	YES	Antsiferov
Lr334L	6	2005	YES	Antsiferov
Lr334L	6	2005	YES	Antsiferov
Lr334L	5	2004	YES	Antsiferov
Lr334L	5	2004	YES	Antsiferov
Lr334L	5	2004	YES	Antsiferov
Lr334L	4	2003	NO	Antsiferov
Lr334L	4	2003	NO	Antsiferov
Lr334L	7	2006	NO	Antsiferov
Lr342L	8	2007	YES	Antsiferov
Lr342L	6	2005	NO	Antsiferov
Lr342L	6	2005	NO	Antsiferov
Lr342L	6	2005	NO	Antsiferov
Lr342L	7	2006	YES	Antsiferov
Lr342L	7	2006	YES	Antsiferov
Lr342L	7	2006	YES	Antsiferov
Lr342L	8	2007	YES	Antsiferov
Lr342L	8	2007	YES	Antsiferov
Lr342L	8	2007	YES	Antsiferov
Lr342L	6	2005	NO	Antsiferov
Lr342L	7	2006	YES	Antsiferov
Lr342L	4	2003	NO	Antsiferov
Lr342L	5	2004	YES	Antsiferov
Lr342L	4	2003	NO	Antsiferov
Lr342L	4	2003	NO	Antsiferov
Lr342L	4	2003	NO	Antsiferov
Lr342L	5	2004	YES	Antsiferov
Lr342L	5	2004	YES	Antsiferov
Lr342L	5	2004	YES	Antsiferov
Lr364L	6	2005	NO	Lovushki
Lr364L	4	2003	NO	Raykoke
Lr364L	8	2007	NO	Raykoke
Lr364L	5	2004	NO	Lovushki
Lr364L	4	2003	NO	Lovushki
Lr364L	8	2007	NO	Lovushki
Lr364L	7	2006	NO	Lovushki
Lr368L	6	2005	YES	Lovushki
Lr368L	8	2007	YES	Lovushki
Lr368L	8	2007	YES	Lovushki
Lr368L	8	2007	YES	Lovushki
Lr368L	7	2006	YES	Lovushki
Lr368L	7	2006	YES	Lovushki
Lr368L	7	2006	YES	Lovushki
Lr368L	8	2007	YES	Lovushki
Lr368L	7	2006	YES	Lovushki
Lr368L	6	2005	YES	Lovushki
Lr368L	6	2005	YES	Lovushki
Lr368L	6	2005	YES	Lovushki
Lr368L	7	2006	YES	Lovushki
Lr368L	8	2007	YES	Lovushki
Lr368L	4	2003	NO	Raykoke
Lr368L	4	2003	NO	Raykoke
Lr368L	4	2003	NO	Raykoke
Lr368L	4	2003	NO	Raykoke
Lr368L	4	2003	NO	Raykoke
Lr368L	5	2004	YES	Lovushki
Lr368L	5	2004	NO	Antsiferov
Lr368L	6	2005	YES	Lovushki
Lr368L	5	2004	YES	Lovushki
Lr368L	4	2003	NO	Antsiferov
Lr368L	4	2003	NO	Antsiferov
Lr368L	4	2003	NO	Antsiferov
Lr368L	4	2003	NO	Antsiferov
Lr368L	4	2003	NO	Antsiferov
Lr368L	5	2004	NO	Antsiferov
Lr368L	5	2004	NO	Antsiferov
Lr368L	5	2004	NO	Antsiferov
Lr368L	7	2006	NO	Antsiferov
Lr368L	7	2006	NO	Antsiferov
Lr368L	7	2006	NO	Antsiferov
Lr368L	7	2006	NO	Antsiferov
Lr368L	4	2003	YES	Lovushki
Lr368L	5	2004	YES	Lovushki
Lr368L	5	2004	NO	Antsiferov
Lr368L	5	2004	YES	Lovushki
Lr368L	7	2006	NO	Antsiferov
Lr368L	4	2003	YES	Lovushki
Lr368L	4	2003	YES	Lovushki
Lr368L	4	2003	YES	Lovushki
Lr368L	4	2003	YES	Lovushki
Lr368L	5	2004	YES	Lovushki
Lr369L	8	2007	NO	Lovushki
Lr369L	6	2005	YES	Lovushki
Lr369L	6	2005	YES	Lovushki
Lr369L	6	2005	YES	Lovushki
Lr369L	7	2006	YES	Lovushki
Lr369L	7	2006	YES	Lovushki
Lr369L	7	2006	YES	Lovushki
Lr369L	8	2007	NO	Lovushki
Lr369L	7	2006	YES	Lovushki
Lr369L	6	2005	YES	Lovushki
Lr369L	8	2007	NO	Lovushki
Lr369L	5	2004	YES	Lovushki
Lr369L	4	2003	NO	Lovushki
Lr369L	4	2003	NO	Lovushki
Lr369L	4	2003	NO	Lovushki
Lr369L	4	2003	NO	Lovushki
Lr369L	5	2004	YES	Lovushki
Lr369L	5	2004	YES	Lovushki
Lr369L	5	2004	YES	Lovushki
Lr369L	8	2007	NO	Lovushki
Lr385L	5	2004	YES	Raykoke
Lr385L	6	2005	YES	Raykoke
Lr385L	6	2005	YES	Raykoke
Lr385L	6	2005	YES	Raykoke
Lr385L	6	2005	YES	Raykoke
Lr385L	5	2004	YES	Raykoke
Lr385L	6	2005	YES	Raykoke
Lr385L	5	2004	YES	Raykoke
Lr385L	7	2006	YES	Raykoke
Lr385L	5	2004	YES	Raykoke
Lr385L	5	2004	YES	Raykoke
Lr385L	7	2006	YES	Raykoke
Lr385L	7	2006	YES	Raykoke
Lr385L	7	2006	YES	Raykoke
Lr385L	7	2006	YES	Raykoke
Lr385L	8	2007	NO	Raykoke
Lr385L	8	2007	NO	Raykoke
Lr385L	8	2007	NO	Raykoke
Lr385L	8	2007	NO	Raykoke
Lr385L	8	2007	NO	Raykoke
Lr385L	8	2007	NO	Raykoke
Lr385L	5	2004	YES	Raykoke
Lr385L	7	2006	YES	Raykoke
Lr385L	4	2003	YES	Lovushki
Lr385L	4	2003	YES	Lovushki
Lr385L	4	2003	YES	Lovushki
Lr385L	4	2003	YES	Lovushki
Lr385L	8	2007	YES	Lovushki
Lr385L	4	2003	YES	Lovushki
Lr385L	5	2004	NO	Lovushki
Lr385L	8	2007	YES	Lovushki
Lr385L	8	2007	YES	Lovushki
Lr385L	8	2007	YES	Lovushki
Lr385L	4	2003	YES	Lovushki
Lr385L	8	2007	YES	Lovushki
Lr385L	5	2004	NO	Lovushki
Lr385L	5	2004	NO	Lovushki
Lr385L	6	2005	YES	Raykoke
Lr385L	5	2004	NO	Lovushki
Lr385L	5	2004	NO	Lovushki
Lr385L	5	2004	NO	Lovushki
Lr385L	8	2007	YES	Lovushki
Lr400L	5	2004	YES	Lovushki
Lr400L	8	2007	YES	Lovushki
Lr400L	8	2007	YES	Lovushki
Lr400L	8	2007	YES	Lovushki
Lr400L	7	2006	YES	Lovushki
Lr400L	7	2006	YES	Lovushki
Lr400L	7	2006	YES	Lovushki
Lr400L	7	2006	YES	Lovushki
Lr400L	6	2005	YES	Lovushki
Lr400L	6	2005	YES	Lovushki
Lr400L	8	2007	YES	Lovushki
Lr400L	6	2005	YES	Lovushki
Lr400L	5	2004	YES	Lovushki
Lr400L	5	2004	YES	Lovushki
Lr400L	4	2003	NO	Lovushki
Lr400L	4	2003	NO	Lovushki
Lr400L	4	2003	NO	Lovushki
Lr400L	4	2003	NO	Lovushki
Lr400L	5	2004	YES	Lovushki
Lr400L	6	2005	YES	Lovushki
Lr501L	4	2007	NO	Raykoke
Lr501L	4	2007	NO	Lovushki
Lr507L	4	2007	NO	Lovushki
Lr517L	4	2007	NO	Lovushki
Lr531L	4	2007	NO	Raykoke
Lr531L	4	2007	NO	Lovushki
Lr534L	4	2007	NO	Raykoke
Lr552L	4	2007	NO	Lovushki
Lr552L	4	2007	NO	Raykoke
Lr564L	4	2007	NO	Raykoke
Lr564L	4	2007	NO	Lovushki
P207L	6	2002	YES	Raykoke
P207L	5	2001	NO	Raykoke
P216L	11	2007	NO	Raykoke
P216L	9	2005	NO	Raykoke
P216L	9	2005	NO	Raykoke
P216L	9	2005	NO	Raykoke
P216L	10	2006	YES	Raykoke
P216L	10	2006	YES	Raykoke
P216L	10	2006	YES	Raykoke
P216L	10	2006	YES	Raykoke
P216L	10	2006	YES	Raykoke
P216L	11	2007	NO	Raykoke
P216L	11	2007	NO	Raykoke
P216L	11	2007	NO	Raykoke
P216L	8	2004	YES	Raykoke
P216L	9	2005	NO	Raykoke
P216L	11	2007	NO	Raykoke
P216L	5	2001	NO	Raykoke
P216L	8	2004	YES	Raykoke
P216L	9	2005	NO	Raykoke
P216L	5	2001	NO	Raykoke
P216L	5	2001	NO	Raykoke
P216L	5	2001	NO	Raykoke
P216L	6	2002	YES	Raykoke
P216L	6	2002	YES	Raykoke
P216L	6	2002	YES	Raykoke
P216L	6	2002	YES	Raykoke
P216L	8	2004	YES	Raykoke
P216L	8	2004	YES	Raykoke
P216L	6	2002	YES	Raykoke
P216L	5	2001	NO	Raykoke
P216L	8	2004	YES	Raykoke
P218L	10	2006	YES	Raykoke
P218L	11	2007	YES	Raykoke
P218L	10	2006	YES	Raykoke
P218L	10	2006	YES	Raykoke
P218L	10	2006	YES	Raykoke
P218L	9	2005	YES	Raykoke
P218L	10	2006	YES	Raykoke
P218L	10	2006	YES	Raykoke
P218L	9	2005	YES	Raykoke
P218L	11	2007	YES	Raykoke
P218L	7	2003	NO	Chirpoev
P218L	10	2006	YES	Raykoke
P218L	11	2007	YES	Raykoke
P218L	11	2007	YES	Raykoke
P218L	11	2007	YES	Raykoke
P218L	11	2007	YES	Raykoke
P218L	11	2007	YES	Raykoke
P218L	7	2003	NO	Chirpoev
P218L	7	2003	NO	Chirpoev
P218L	7	2003	NO	Chirpoev
P218L	7	2003	NO	Chirpoev
P218L	7	2003	NO	Chirpoev
P218L	5	2001	YES	Raykoke
P218L	9	2005	YES	Raykoke
P218L	7	2003	NO	Chirpoev
P218L	6	2002	YES	Raykoke
P218L	5	2001	YES	Raykoke
P218L	5	2001	YES	Raykoke
P218L	5	2001	YES	Raykoke
P218L	5	2001	YES	Raykoke
P218L	5	2001	YES	Raykoke
P218L	9	2005	YES	Raykoke
P218L	6	2002	YES	Raykoke
P218L	6	2002	YES	Raykoke
P218L	6	2002	YES	Raykoke
P218L	6	2002	YES	Raykoke
P218L	6	2002	YES	Raykoke
P218L	9	2005	YES	Raykoke
P218L	8	2004	YES	Raykoke
P218L	8	2004	YES	Raykoke
P218L	8	2004	YES	Raykoke
P218L	8	2004	YES	Raykoke
P218L	8	2004	YES	Raykoke
P218L	8	2004	YES	Raykoke
P218L	8	2004	YES	Raykoke
P218L	9	2005	YES	Raykoke
P218L	9	2005	YES	Raykoke
P218L	5	2001	YES	Raykoke
P218L	6	2002	YES	Raykoke
P224L	6	2002	YES	Raykoke
P224L	6	2002	NO	Lovushki
P224L	7	2003	NO	Raykoke
P224L	7	2003	NO	Raykoke
P224L	6	2002	NO	Lovushki
P224L	5	2001	YES	Raykoke
P224L	5	2001	YES	Raykoke
P224L	6	2002	YES	Raykoke
P226L	10	2006	YES	Raykoke
P226L	10	2006	YES	Raykoke
P226L	10	2006	YES	Raykoke
P226L	10	2006	YES	Raykoke
P226L	11	2007	NO	Raykoke
P226L	11	2007	NO	Raykoke
P226L	11	2007	NO	Raykoke
P226L	10	2006	YES	Raykoke
P226L	11	2007	NO	Raykoke
P226L	11	2007	NO	Raykoke
P226L	6	2002	YES	Raykoke
P226L	9	2005	YES	Raykoke
P226L	6	2002	YES	Raykoke
P226L	6	2002	YES	Raykoke
P226L	6	2002	YES	Raykoke
P226L	6	2002	YES	Raykoke
P226L	8	2004	NO	Raykoke
P226L	9	2005	YES	Raykoke
P226L	8	2004	NO	Raykoke
P226L	8	2004	NO	Raykoke
P226L	8	2004	NO	Raykoke
P226L	9	2005	YES	Raykoke
P226L	8	2004	NO	Raykoke
P226L	9	2005	YES	Raykoke
P226L	9	2005	YES	Raykoke
P229L	7	2003	NO	Chirpoev
P229L	7	2003	NO	Chirpoev
P229L	7	2003	NO	Chirpoev
P229L	7	2003	NO	Chirpoev
P229L	11	2007	YES	Raykoke
P229L	11	2007	YES	Raykoke
P229L	11	2007	YES	Raykoke
P229L	11	2007	YES	Raykoke
P229L	11	2007	NO	Chirpoev
P229L	7	2003	NO	Chirpoev
P229L	9	2005	NO	Chirpoev
P229L	10	2006	YES	Raykoke
P229L	11	2007	YES	Raykoke
P229L	8	2004	NO	Chirpoev
P229L	8	2004	NO	Chirpoev
P229L	8	2004	NO	Chirpoev
P229L	8	2004	NO	Chirpoev
P229L	8	2004	NO	Chirpoev
P229L	9	2005	NO	Chirpoev
P229L	9	2005	NO	Chirpoev
P229L	9	2005	NO	Chirpoev
P229L	11	2007	NO	Chirpoev
P229L	11	2007	NO	Chirpoev
P229L	11	2007	NO	Chirpoev
P229L	11	2007	NO	Chirpoev
P229L	10	2006	YES	Raykoke
P229L	9	2005	NO	Raykoke
P229L	9	2005	NO	Chirpoev
P229L	7	2003	YES	Raykoke
P229L	10	2006	YES	Raykoke
P229L	5	2001	NO	Raykoke
P229L	5	2001	NO	Raykoke
P229L	5	2001	NO	Raykoke
P229L	5	2001	NO	Raykoke
P229L	5	2001	NO	Raykoke
P229L	6	2002	YES	Raykoke
P229L	6	2002	YES	Raykoke
P229L	6	2002	YES	Raykoke
P229L	6	2002	YES	Raykoke
P229L	6	2002	YES	Raykoke
P229L	9	2005	NO	Raykoke
P229L	7	2003	YES	Raykoke
P229L	7	2003	YES	Raykoke
P229L	7	2003	YES	Raykoke
P229L	8	2004	YES	Raykoke
P229L	8	2004	YES	Raykoke
P229L	8	2004	YES	Raykoke
P229L	8	2004	YES	Raykoke
P229L	8	2004	YES	Raykoke
P229L	9	2005	NO	Raykoke
P229L	9	2005	NO	Raykoke
P229L	9	2005	NO	Raykoke
P229L	10	2006	YES	Raykoke
P229L	10	2006	YES	Raykoke
P229L	7	2003	YES	Raykoke
P237L	10	2006	YES	Raykoke
P237L	8	2004	YES	Raykoke
P237L	8	2004	YES	Raykoke
P237L	8	2004	YES	Raykoke
P237L	8	2004	YES	Raykoke
P237L	9	2005	YES	Raykoke
P237L	9	2005	YES	Raykoke
P237L	9	2005	YES	Raykoke
P237L	9	2005	YES	Raykoke
P237L	9	2005	YES	Raykoke
P237L	9	2005	YES	Raykoke
P237L	8	2004	NO	Lovushki
P237L	10	2006	YES	Raykoke
P237L	10	2006	YES	Raykoke
P237L	10	2006	YES	Raykoke
P237L	10	2006	YES	Raykoke
P237L	11	2007	YES	Raykoke
P237L	11	2007	YES	Raykoke
P237L	11	2007	YES	Raykoke
P237L	11	2007	YES	Raykoke
P237L	11	2007	YES	Raykoke
P237L	11	2007	YES	Raykoke
P237L	8	2004	YES	Raykoke
P237L	10	2006	YES	Raykoke
P237L	5	2001	NO	Raykoke
P237L	8	2004	NO	Lovushki
P237L	8	2004	YES	Raykoke
P237L	8	2004	NO	Lovushki
P237L	8	2004	NO	Lovushki
P237L	8	2004	NO	Lovushki
P237L	5	2001	NO	Raykoke
P237L	5	2001	NO	Raykoke
P237L	5	2001	NO	Raykoke
P237L	5	2001	NO	Raykoke
P237L	5	2001	NO	Raykoke
P237L	6	2002	YES	Raykoke
P237L	7	2003	YES	Raykoke
P237L	8	2004	NO	Lovushki
P237L	6	2002	YES	Raykoke
P237L	7	2003	YES	Raykoke
P237L	7	2003	YES	Raykoke
P237L	7	2003	YES	Raykoke
P237L	7	2003	YES	Raykoke
P237L	7	2003	YES	Raykoke
P237L	6	2002	YES	Raykoke
P237L	6	2002	YES	Raykoke
P237L	6	2002	YES	Raykoke
P237L	6	2002	YES	Raykoke
P241L	6	2002	YES	Antsiferov
P248L	6	2002	NO	Raykoke
P252L	8	2004	NO	Raykoke
P252L	5	2001	YES	Raykoke
P252L	11	2007	YES	Lovushki
P252L	11	2007	YES	Lovushki
P252L	11	2007	YES	Lovushki
P252L	11	2007	YES	Lovushki
P252L	5	2001	YES	Raykoke
P252L	11	2007	YES	Lovushki
P252L	5	2001	YES	Raykoke
P252L	5	2001	YES	Raykoke
P252L	5	2001	YES	Raykoke
P252L	5	2001	YES	Raykoke
P252L	7	2003	NO	Raykoke
P252L	7	2003	NO	Raykoke
P252L	7	2003	NO	Raykoke
P252L	7	2003	NO	Raykoke
P252L	7	2003	NO	Raykoke
P252L	8	2004	NO	Raykoke
P252L	8	2004	NO	Raykoke
P252L	8	2004	NO	Raykoke
P252L	8	2004	NO	Raykoke
P252L	11	2007	YES	Lovushki
P252L	7	2003	NO	Raykoke
P252L	8	2004	YES	Lovushki
P252L	8	2004	NO	Raykoke
P252L	10	2006	YES	Lovushki
P252L	7	2003	YES	Lovushki
P252L	7	2003	YES	Lovushki
P252L	7	2003	YES	Lovushki
P252L	7	2003	YES	Lovushki
P252L	7	2003	YES	Lovushki
P252L	7	2003	YES	Lovushki
P252L	8	2004	YES	Lovushki
P252L	8	2004	YES	Lovushki
P252L	8	2004	YES	Lovushki
P252L	9	2005	YES	Lovushki
P252L	10	2006	YES	Lovushki
P252L	10	2006	YES	Lovushki
P252L	10	2006	YES	Lovushki
P252L	8	2004	YES	Lovushki
P252L	10	2006	YES	Lovushki
P252L	8	2004	YES	Lovushki
P252L	9	2005	YES	Lovushki
P252L	9	2005	YES	Lovushki
P252L	9	2005	YES	Lovushki
P252L	9	2005	YES	Lovushki
P252L	9	2005	YES	Lovushki
P252L	10	2006	YES	Lovushki
P261L	11	2007	YES	Antsiferov
P261L	9	2005	YES	Antsiferov
P261L	9	2005	YES	Antsiferov
P261L	11	2007	YES	Antsiferov
P261L	10	2006	YES	Antsiferov
P261L	10	2006	YES	Antsiferov
P261L	11	2007	YES	Antsiferov
P261L	10	2006	YES	Antsiferov
P261L	11	2007	YES	Antsiferov
P261L	11	2007	YES	Antsiferov
P261L	9	2005	YES	Antsiferov
P261L	10	2006	YES	Antsiferov
P261L	7	2003	YES	Antsiferov
P261L	9	2005	YES	Antsiferov
P261L	7	2003	YES	Antsiferov
P261L	10	2006	YES	Antsiferov
P261L	7	2003	YES	Antsiferov
P261L	7	2003	YES	Antsiferov
P261L	8	2004	YES	Antsiferov
P261L	8	2004	YES	Antsiferov
P261L	8	2004	YES	Antsiferov
P261L	8	2004	YES	Antsiferov
P261L	8	2004	YES	Antsiferov
P261L	9	2005	YES	Antsiferov
P261L	7	2003	YES	Antsiferov
P269L	9	2005	YES	Raykoke
P269L	9	2005	YES	Raykoke
P269L	9	2005	YES	Raykoke
P269L	9	2005	YES	Raykoke
